Wall time,Step,Value
1675262741.0753,1726924,3.667820930480957
1675262753.7750719,1728142,-0.8305105566978455
1675262771.025642,1729589,0.6735866665840149
1675262844.4754858,1736011,0.19238883256912231
1675262861.449762,1737681,-0.009970730170607567
1675262887.516054,1739934,-0.7260984778404236
1675262906.7769978,1742186,1.3191876411437988
1675262933.4468803,1744201,-2.136958599090576
1675262974.8978648,1747905,-3.3262133598327637
1675263006.967949,1750802,-5.345671653747559
1675263039.492661,1753870,-3.236557960510254
1675263053.831119,1755077,-5.925669193267822
1675263096.134056,1758782,-4.746200084686279
1675263120.7014875,1761042,-3.202740430831909
1675263162.438425,1764974,-1.1572413444519043
1675263180.485645,1766641,3.788938283920288
1675263207.2091324,1768658,5.030243873596191
1675263238.1169918,1771953,6.812423229217529
1675263259.7194202,1773968,4.919713973999023
